name,rate,term_months,min_amount,can_replenish,currency,payout_mode
Пробовать,16.88,36,10000,False,RUB,monthly
Головка,12.0,60,10000,False,RUB,monthly
Очередной,24.91,60,100000,False,RUB,monthly
Слишком,9.65,60,10000,False,EUR,end
Сохранять,5.52,12,100000,False,RUB,monthly
Миллиард,18.52,60,100000,False,EUR,end
Деловой,24.51,36,10000,False,EUR,monthly
Инфекция,14.3,12,10000,True,USD,monthly
Демократия,20.98,6,100000,True,USD,end
Столетие,8.81,6,10000,True,EUR,monthly
Ботинок,6.48,36,100000,True,EUR,end
Экзамен,6.97,24,10000,False,USD,monthly
Необычный,24.39,36,100000,True,EUR,monthly
Палец,11.11,24,100000,False,EUR,monthly
Хлеб,20.46,24,500000,False,EUR,monthly
Спорт,17.88,60,100000,True,EUR,monthly
Изучить,13.46,24,10000,False,RUB,monthly
Сходить,12.68,12,500000,False,RUB,end
Изображать,10.44,36,500000,True,RUB,monthly
Встать,20.11,24,500000,False,EUR,monthly
Бригада,13.5,24,100000,True,EUR,monthly
Прелесть,16.88,6,10000,False,EUR,monthly
Смертельный,12.99,36,50000,True,EUR,end
Ведь,9.74,36,50000,False,USD,monthly
Пища,6.65,6,100000,False,EUR,end
Исследование,7.97,36,100000,True,USD,monthly
Мучительно,10.93,6,100000,True,USD,monthly
Интеллектуальный,19.13,12,50000,False,EUR,end
Желание,11.92,12,100000,True,USD,monthly
Провал,24.4,6,100000,True,EUR,end
Белье,17.3,60,10000,False,USD,monthly
Зачем,7.72,60,500000,False,RUB,end
Строительство,9.93,36,50000,True,RUB,monthly
Ныне,15.92,24,50000,False,RUB,end
Запустить,13.03,24,10000,True,USD,end
Полевой,9.41,24,500000,True,EUR,end
Бак,13.23,6,500000,False,RUB,end
Бригада,10.5,24,10000,False,USD,end
Изредка,15.86,24,10000,False,EUR,end
Бочок,10.81,60,10000,True,EUR,monthly
Магазин,23.16,12,10000,False,EUR,end
Кузнец,18.46,6,10000,False,USD,monthly
Лиловый,8.18,24,500000,True,RUB,end
Космос,23.82,12,100000,False,RUB,monthly
Болото,16.55,24,50000,False,EUR,monthly
Жестокий,20.52,12,500000,True,EUR,end
Возможно,6.57,6,50000,False,USD,monthly
Пропадать,20.21,6,10000,True,RUB,monthly
Гулять,19.03,24,50000,False,RUB,end
Одиннадцать,11.16,24,100000,False,EUR,monthly
Дрогнуть,12.27,60,10000,False,USD,monthly
Лиловый,10.43,36,50000,True,EUR,end
Картинка,9.18,24,50000,True,RUB,end
Жидкий,18.68,36,10000,False,RUB,end
Изба,17.28,12,100000,False,RUB,monthly
Инвалид,20.9,36,50000,True,EUR,end
Затянуться,13.38,36,500000,True,USD,end
Мелькнуть,10.67,6,10000,False,USD,monthly
Бетонный,9.34,24,500000,True,RUB,end
Передо,11.54,36,10000,True,EUR,end
Выразить,12.35,6,500000,True,EUR,end
Вскакивать,18.87,36,100000,False,EUR,end
Славный,14.05,24,100000,False,EUR,end
Засунуть,20.42,60,10000,True,USD,monthly
Смертельный,22.62,24,10000,False,RUB,monthly
Горький,8.75,60,50000,False,RUB,end
Протягивать,10.02,36,10000,False,EUR,end
Степь,8.02,12,50000,True,USD,end
Понятный,18.77,6,500000,True,EUR,monthly
Находить,14.52,6,10000,False,USD,end
Передо,11.95,60,50000,True,EUR,end
Ученый,10.46,36,500000,True,RUB,monthly
Бровь,6.61,12,50000,True,USD,end
Инфекция,14.73,60,50000,True,RUB,monthly
Выкинуть,10.52,12,500000,False,RUB,end
Новый,19.73,36,500000,False,RUB,monthly
Четко,13.6,60,50000,True,EUR,monthly
Носок,14.77,60,50000,True,USD,monthly
Выдержать,13.75,6,10000,False,RUB,end
Очко,11.51,36,100000,False,RUB,monthly
Равнодушный,12.44,12,50000,False,USD,end
Термин,20.67,6,50000,True,RUB,monthly
Назначить,18.62,60,500000,True,EUR,end
Пастух,12.82,36,500000,True,RUB,monthly
Ярко,22.62,24,100000,False,EUR,monthly
Кольцо,15.84,60,100000,True,EUR,end
Вперед,17.13,24,100000,False,RUB,end
Горький,13.96,60,100000,False,RUB,monthly
Фонарик,5.19,6,100000,False,EUR,monthly
Приятель,10.02,12,100000,True,USD,monthly
Приятель,7.7,36,500000,True,EUR,end
Манера,15.58,24,500000,True,RUB,monthly
Командование,20.28,36,500000,False,EUR,monthly
Кожа,23.21,12,500000,True,USD,monthly
Спалить,11.42,36,10000,True,USD,end
Близко,21.08,24,50000,False,RUB,monthly
Провал,14.75,6,50000,False,USD,end
Монета,20.42,24,100000,True,USD,monthly
Аллея,18.78,60,100000,True,RUB,end
Очутиться,12.29,12,50000,True,EUR,monthly
Деньги,21.18,6,500000,True,USD,end
Прелесть,15.31,60,10000,True,RUB,end
Рот,23.07,6,10000,False,USD,end
Термин,19.57,36,50000,False,RUB,monthly
Следовательно,17.68,60,10000,False,RUB,end
Мучительно,19.36,6,100000,True,USD,end
Ботинок,14.74,60,100000,False,EUR,monthly
Порт,11.39,24,100000,False,USD,end
Передо,12.46,12,50000,True,USD,monthly
Мрачно,6.97,6,100000,False,EUR,monthly
Банк,17.25,36,10000,True,RUB,monthly
Вскинуть,23.72,12,500000,False,USD,end
Печатать,19.9,24,100000,False,USD,end
Способ,17.29,24,500000,True,USD,end
Еврейский,20.59,36,500000,True,RUB,end
Ученый,22.75,24,500000,False,EUR,monthly
Смелый,21.05,60,100000,True,EUR,end
Строительство,12.01,24,100000,False,EUR,monthly
Непривычный,20.82,6,100000,True,EUR,monthly
Шлем,11.73,36,100000,True,USD,monthly
Освободить,6.24,6,100000,True,USD,monthly
Счастье,17.32,60,100000,True,USD,end
Пропадать,13.85,36,100000,False,EUR,monthly
При,15.87,60,500000,True,EUR,end
Космос,22.21,12,50000,False,RUB,end
Степь,14.91,6,10000,True,RUB,end
Сходить,12.42,24,50000,True,EUR,monthly
Отдел,21.31,36,50000,True,USD,monthly
Страсть,23.08,6,50000,True,USD,monthly
Песня,8.01,6,100000,True,EUR,end
Увеличиваться,5.27,6,50000,True,USD,monthly
Художественный,14.98,60,100000,True,USD,monthly
Дальний,11.32,24,100000,False,RUB,monthly
Художественный,23.66,36,50000,True,EUR,end
Мгновение,5.41,24,50000,False,EUR,end
Естественный,14.1,6,50000,False,EUR,monthly
А,19.63,6,500000,False,USD,monthly
Разнообразный,8.13,24,100000,False,USD,monthly
Нож,15.46,24,50000,True,USD,end
Грустный,12.07,60,100000,False,EUR,end
Пропасть,15.07,12,100000,True,EUR,end
Еврейский,16.36,12,100000,False,USD,monthly
Монета,18.32,6,500000,True,USD,monthly
Расстегнуть,11.53,60,100000,False,USD,end
Висеть,24.87,36,10000,False,RUB,end
Четко,14.11,36,100000,True,EUR,end
Очутиться,14.36,36,500000,True,USD,monthly
Князь,8.78,60,100000,True,EUR,monthly
Рай,13.11,36,500000,True,USD,monthly
Посвятить,14.9,24,500000,False,USD,monthly
Наступать,7.95,6,500000,True,RUB,end
Прежний,6.91,12,500000,True,RUB,monthly
Заявление,19.3,6,500000,False,RUB,monthly
Демократия,5.12,36,500000,True,USD,end
Художественный,8.2,6,10000,True,USD,end
Беспомощный,15.64,36,50000,True,EUR,end
Покидать,15.16,24,100000,True,EUR,end
Потрясти,6.85,12,500000,True,RUB,end
Пространство,21.7,12,500000,False,USD,monthly
Некоторый,13.75,24,100000,True,EUR,monthly
Серьезный,20.6,60,10000,True,RUB,end
Деловой,12.79,6,500000,False,EUR,monthly
Бабочка,11.28,24,100000,False,RUB,monthly
Коммунизм,21.1,24,100000,False,EUR,monthly
Миф,22.91,6,100000,False,EUR,end
Металл,13.82,6,500000,False,RUB,monthly
Ягода,20.97,6,10000,False,EUR,end
Неправда,24.54,6,50000,False,RUB,end
Разуметься,7.38,60,100000,False,RUB,end
Написать,15.9,12,50000,True,EUR,end
Вздрагивать,14.01,12,10000,True,USD,end
Кольцо,22.37,12,100000,False,RUB,end
Новый,16.48,60,50000,True,EUR,end
Вскакивать,6.9,12,50000,False,RUB,end
Мусор,9.08,12,10000,False,USD,end
Посидеть,11.94,36,100000,False,EUR,end
Багровый,20.46,24,100000,False,EUR,monthly
Вряд,23.36,60,100000,False,EUR,end
Кпсс,12.27,24,100000,True,USD,end
Роса,8.82,24,50000,True,RUB,end
Передо,14.99,6,10000,True,RUB,end
Князь,10.18,12,10000,True,USD,monthly
Палата,5.31,12,50000,False,EUR,end
Появление,11.65,60,100000,False,EUR,monthly
Ложиться,6.16,6,500000,False,USD,end
Ленинград,7.26,60,500000,False,EUR,monthly
Поколение,5.68,36,50000,False,EUR,monthly
Уничтожение,5.57,36,50000,False,EUR,end
Войти,7.63,24,10000,False,RUB,end
Цвет,11.3,60,100000,True,USD,monthly
Падаль,11.03,12,50000,True,RUB,end
Пища,16.99,60,100000,True,USD,end
Обида,23.3,36,10000,True,RUB,monthly
За,15.94,6,10000,False,USD,monthly
Одиннадцать,22.9,60,10000,False,USD,end
Грустный,24.44,60,10000,True,USD,end
Невыносимый,13.04,36,500000,False,EUR,end
Цель,11.99,60,10000,True,USD,monthly
Сынок,22.0,36,500000,False,EUR,monthly
Сбросить,9.19,36,50000,False,RUB,monthly
Танцевать,19.47,60,10000,True,RUB,end
Бочок,16.31,6,100000,True,USD,monthly
Командующий,9.59,60,10000,True,RUB,monthly
Конференция,12.97,12,10000,False,RUB,monthly
Заведение,14.91,60,10000,False,USD,monthly
Избегать,6.92,6,10000,True,RUB,monthly
Счастье,14.91,6,50000,True,RUB,monthly
Задрать,23.15,12,50000,False,USD,monthly
Металл,8.61,6,10000,False,RUB,end
Порог,17.3,60,10000,True,RUB,end
Вообще,18.85,36,500000,False,EUR,monthly
Сохранять,8.6,36,100000,False,EUR,monthly
Новый,16.84,6,50000,False,EUR,end
Палец,9.96,6,10000,False,EUR,end
Пропаганда,18.28,6,100000,False,RUB,monthly
Расстройство,21.64,12,10000,False,EUR,monthly
Теория,11.97,36,500000,False,RUB,end
Ведь,19.95,12,50000,True,RUB,end
Зарплата,19.81,12,100000,True,RUB,end
Вскакивать,16.75,6,10000,False,USD,end
Парень,16.58,60,100000,False,EUR,end
Конструкция,24.88,36,100000,False,USD,monthly
Эффект,22.58,60,10000,True,RUB,end
Пятеро,5.89,36,50000,True,EUR,monthly
Человечек,22.09,60,100000,True,USD,end
Оборот,11.13,12,100000,True,RUB,end
Мотоцикл,22.33,24,500000,False,RUB,end
Смеяться,8.49,36,50000,False,EUR,end
Терапия,14.91,6,10000,True,USD,end
Советовать,24.45,12,500000,True,USD,end
Аллея,14.07,6,10000,False,USD,monthly
Заработать,21.34,24,50000,True,RUB,monthly
Сутки,24.38,24,500000,True,RUB,end
Бегать,12.92,6,100000,False,USD,monthly
Тревога,22.32,12,100000,False,RUB,monthly
Темнеть,12.03,36,50000,True,RUB,monthly
Рота,6.62,36,500000,False,RUB,end
Перебивать,15.27,36,50000,True,RUB,end
Покинуть,16.24,12,50000,False,EUR,end
Голубчик,18.84,36,500000,False,USD,monthly
Ход,23.35,36,50000,True,RUB,end
Коммунизм,12.52,6,50000,False,USD,end
Назначить,22.05,60,50000,True,USD,monthly
Хотеть,13.18,60,100000,True,RUB,monthly
Выкинуть,10.86,6,50000,False,RUB,monthly
Скрытый,17.24,12,100000,False,USD,end
Да,23.06,36,100000,True,RUB,end
Издали,14.61,6,100000,False,EUR,monthly
Порт,21.26,12,500000,True,EUR,monthly
Белье,6.72,60,500000,False,USD,monthly
Правление,5.36,12,100000,True,EUR,end
Коммунизм,5.58,60,10000,True,RUB,monthly
Стакан,16.71,60,50000,True,RUB,end
Около,9.89,6,50000,True,USD,monthly
Новый,23.28,6,10000,False,USD,end
Самостоятельно,24.35,36,100000,False,RUB,monthly
Освобождение,8.06,6,100000,False,RUB,monthly
Пропадать,12.09,36,50000,False,USD,monthly
Возможно,21.22,24,100000,False,RUB,monthly
Монета,6.56,12,50000,True,EUR,end
Витрина,23.35,36,10000,True,RUB,monthly
Единый,22.67,36,500000,True,RUB,end
Эпоха,15.35,6,500000,False,EUR,monthly
Торговля,11.32,24,50000,False,RUB,end
Костер,18.2,36,50000,False,USD,end
Степь,24.57,6,500000,True,USD,monthly
Миф,14.96,60,10000,True,EUR,end
Поставить,22.77,36,10000,False,RUB,end
Славный,21.87,12,500000,True,USD,monthly
Рот,9.81,24,50000,False,RUB,end
Угол,18.27,60,100000,False,RUB,monthly
Угодный,22.67,24,500000,True,USD,end
Порода,16.77,6,10000,True,EUR,end
Постоянный,5.3,36,50000,True,USD,end
Поставить,23.06,24,50000,True,RUB,end
Лиловый,18.62,60,500000,True,RUB,end
Устройство,10.84,60,500000,False,USD,end
Монета,19.06,60,100000,False,USD,monthly
Угроза,14.11,60,50000,False,RUB,end
Полоска,22.16,36,100000,True,EUR,monthly
Выбирать,6.66,36,500000,True,RUB,end
Фонарик,6.45,36,100000,True,EUR,monthly
Покидать,7.84,36,10000,True,RUB,end
Способ,10.64,24,50000,True,EUR,monthly
Решетка,24.27,36,100000,True,RUB,monthly
Темнеть,12.12,12,10000,True,USD,monthly
Смелый,5.48,24,100000,False,RUB,monthly
Встать,11.89,24,10000,False,RUB,monthly
Анализ,13.28,24,10000,True,EUR,monthly
Казнь,15.75,60,50000,True,USD,monthly
Настать,14.55,6,100000,True,USD,end
Провал,21.69,60,500000,False,RUB,end
Ребятишки,10.36,60,500000,True,RUB,monthly
Около,23.07,6,500000,False,RUB,end
Уточнить,23.97,36,100000,True,RUB,end
Построить,11.59,24,500000,True,EUR,monthly
Приятель,8.4,36,100000,False,RUB,end
Бочок,16.9,24,100000,True,RUB,monthly
Князь,8.51,24,10000,True,EUR,end
Инструкция,10.66,6,100000,False,EUR,monthly
Неудобно,8.94,12,500000,False,USD,monthly
Демократия,13.11,60,500000,False,EUR,end
Салон,5.86,6,100000,True,RUB,monthly
Блин,17.68,36,100000,False,EUR,end
Уронить,6.75,24,50000,True,EUR,monthly
Лиловый,22.05,6,10000,True,RUB,monthly
Ведь,9.11,36,10000,False,EUR,monthly
Заведение,24.85,12,500000,False,EUR,end
Торговля,6.79,12,100000,True,USD,monthly
Редактор,6.22,6,500000,False,USD,monthly
Плод,7.34,24,100000,True,USD,monthly
Кожа,16.82,36,100000,True,EUR,monthly
Слишком,9.44,36,500000,True,EUR,monthly
Точно,20.37,12,500000,True,RUB,end
Еврейский,20.29,12,10000,True,RUB,monthly
Потянуться,11.85,12,100000,True,RUB,end
Князь,8.38,36,10000,True,RUB,monthly
Издали,19.76,36,100000,True,RUB,monthly
Спичка,15.88,24,10000,False,RUB,end
Страсть,21.22,60,100000,True,USD,monthly
Премьера,14.53,6,500000,True,USD,end
Ломать,14.39,36,100000,False,RUB,monthly
Собеседник,18.77,36,50000,True,EUR,end
Пропадать,21.08,60,100000,True,USD,end
Вообще,13.78,36,100000,True,EUR,monthly
Хлеб,5.18,60,100000,True,RUB,end
Интеллектуальный,21.09,6,500000,False,RUB,monthly
Упорно,7.77,6,50000,False,EUR,monthly
Деловой,24.82,12,10000,True,EUR,monthly
Витрина,15.03,60,100000,False,USD,monthly
Полевой,8.2,6,100000,False,EUR,end
Угол,13.68,12,10000,False,USD,end
Что,5.46,36,100000,True,USD,end
Бок,23.68,6,50000,False,EUR,end
Волк,10.44,36,500000,True,EUR,end
Эффект,24.15,24,500000,False,RUB,end
Дружно,12.39,12,50000,True,RUB,end
Светило,17.9,12,10000,False,USD,end
Одиннадцать,17.07,6,10000,False,EUR,monthly
Пространство,15.61,12,10000,False,RUB,end
Висеть,6.16,24,50000,True,USD,monthly
Даль,19.92,60,500000,True,RUB,end
Мягкий,19.41,6,100000,False,RUB,end
Волк,7.2,60,10000,True,USD,monthly
Ремень,12.32,12,100000,False,RUB,end
Деньги,7.7,12,100000,False,RUB,monthly
Соответствие,13.0,6,500000,True,RUB,monthly
Сынок,24.84,24,500000,False,EUR,end
Единый,7.56,60,10000,False,RUB,monthly
Мягкий,10.47,6,500000,False,RUB,monthly
Отметить,23.07,36,10000,False,USD,end
Сравнение,9.18,6,100000,True,RUB,monthly
Дремать,19.06,36,10000,False,RUB,end
Рот,20.27,36,50000,True,USD,end
Хозяйка,12.62,60,50000,False,USD,monthly
Поздравлять,13.72,6,50000,False,RUB,monthly
Конструкция,11.16,12,500000,False,USD,end
Художественный,21.26,60,10000,True,USD,end
Близко,13.69,60,10000,False,USD,monthly
Ручей,19.63,60,100000,False,EUR,monthly
Исследование,7.29,24,50000,False,EUR,end
Достоинство,20.46,60,100000,False,EUR,monthly
Помимо,21.35,36,50000,False,RUB,monthly
